state_lbl,state_val,city_lbl,city_val,stn_lbl,stn_val,lat,long,geometry,index_right,Area
Maharashtra,Maharashtra,Pimpri-Chinchwad,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",site_5998,18.6279288,73.8009829,POINT (73.8009829 18.6279288),252,3942949.59384
Maharashtra,Maharashtra,Pimpri-Chinchwad,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",site_5765,18.6121379,73.77866786628553,POINT (73.77866786628553 18.6121379),252,3942949.59384
Maharashtra,Maharashtra,Pimpri-Chinchwad,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",site_5763,18.6279288,73.8009829,POINT (73.8009829 18.6279288),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Savitribai Phule Pune University, Pune - MPCB",site_5767,18.55284405,73.82662897020845,POINT (73.82662897020845 18.55284405),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Bhumkar Nagar, Pune - IITM",site_5988,18.6030272,73.7494134,POINT (73.7494134 18.6030272),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Hadapsar, Pune - IITM",site_5407,18.5007741,73.9379146,POINT (73.9379146 18.5007741),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Karve Road, Pune - MPCB",site_292,18.50122551023972,73.81444083820844,POINT (73.81444083820844 18.50122551023972),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",site_5409,16.9551076,82.2462643,POINT (82.2462643 16.9551076),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Mhada Colony, Pune - IITM",site_5404,18.5213738,73.8545071,POINT (73.8545071 18.5213738),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Alandi, Pune - IITM",site_5405,18.6772446,73.8981129,POINT (73.8981129 18.6772446),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Katraj Dairy, Pune - MPCB",site_5766,18.45382445,73.85696291019445,POINT (73.85696291019445 18.45382445),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Bhosari, Pune - IITM",site_5406,18.6210093,73.8501298,POINT (73.8501298 18.6210093),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Dhankawadi, Pune - IITM",site_6012,18.4652208,73.8495579,POINT (73.8495579 18.4652208),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Panchawati_Pashan, Pune - IITM",site_5996,18.5213738,73.8545071,POINT (73.8545071 18.5213738),252,3942949.59384
Maharashtra,Maharashtra,Pune,Pune,"Transport Nagar-Nigdi, Pune - IITM",site_5408,26.777877,80.8826512,POINT (80.8826512 26.777877),252,3942949.59384
Maharashtra,Maharashtra,Sangli,Sangli,"Vijay Nagar, Sangli - MPCB",site_5774,16.7791503,74.6981692,POINT (74.6981692 16.7791503),252,3942949.59384
Maharashtra,Maharashtra,Solapur,Solapur,"Ratandeep Housing Society, Solapur - MPCB",site_5776,17.65265385,75.9090966121718,POINT (75.9090966121718 17.65265385),252,3942949.59384
Maharashtra,Maharashtra,Solapur,Solapur,"Solapur, Solapur - MPCB",site_302,17.6699734,75.9008118,POINT (75.9008118 17.6699734),252,3942949.59384
Maharashtra,Maharashtra,Solapur,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",site_5777,17.84990665,75.27632027348457,POINT (75.27632027348457 17.84990665),252,3942949.59384
Maharashtra,Maharashtra,Thane,Thane,"Upvan Fort, Thane - MPCB",site_5800,19.1943294,72.9701779,POINT (72.9701779 19.1943294),252,3942949.59384
Maharashtra,Maharashtra,Thane,Thane,"Kasarvadavali, Thane - MPCB",site_5797,19.2753837,72.9688917,POINT (72.9688917 19.2753837),252,3942949.59384
Maharashtra,Maharashtra,Ulhasnagar,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",site_5812,19.2236329,73.1671515,POINT (73.1671515 19.2236329),252,3942949.59384
Maharashtra,Maharashtra,Virar,Virar,"Bolinj, Virar - MPCB",site_5808,19.4445163,72.7942676,POINT (72.7942676 19.4445163),252,3942949.59384
Manipur,Manipur,Imphal,Imphal,"Manipur University, Imphal - Manipur PCB",site_5591,24.7545772,93.92788824871704,POINT (93.92788824871704 24.7545772),252,3942949.59384
Manipur,Manipur,Imphal,Imphal,"DM College of Science, Imphal - Manipur PCB",site_5592,24.8245693,93.9422721,POINT (93.9422721 24.8245693),252,3942949.59384
Meghalaya,Meghalaya,Shillong,Shillong,"JN Stadium, Shillong - Meghalaya PCB",site_5593,25.5760446,91.8825282,POINT (91.8825282 25.5760446),252,3942949.59384
Meghalaya,Meghalaya,Shillong,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",site_5131,25.5760446,91.8825282,POINT (91.8825282 25.5760446),252,3942949.59384
Mizoram,Mizoram,Aizawl,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",site_5346,23.7433532,92.7382756,POINT (92.7382756 23.7433532),252,3942949.59384
Nagaland,Nagaland,Kohima,Kohima,"PWD Juction, Kohima - NPCB",site_5375,25.6618755,94.1019156,POINT (94.1019156 25.6618755),252,3942949.59384
Odisha,Odisha,Angul,Angul,"Hakimapada, Angul - OSPCB",site_5939,21.102538000000003,84.95368249418928,POINT (84.95368249418928 21.102538000000003),252,3942949.59384
Odisha,Odisha,Balasore,Balasore,"Kalidaspur, Balasore - OSPCB",site_5937,21.5006421,86.919884,POINT (86.919884 21.5006421),252,3942949.59384
Odisha,Odisha,Barbil,Barbil,"Forest Office, Barbil - OSPCB",site_5938,22.1048613,85.3690447,POINT (85.3690447 22.1048613),252,3942949.59384
Odisha,Odisha,Baripada,Baripada,"Meher Colony, Baripada - OSPCB",site_5670,21.9342456,86.7308825,POINT (86.7308825 21.9342456),252,3942949.59384
Odisha,Odisha,Bhubaneswar,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",site_5940,20.2602964,85.8394521,POINT (85.8394521 20.2602964),252,3942949.59384
Odisha,Odisha,Bhubaneswar,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",site_5943,20.36045024743886,85.82476613433253,POINT (85.82476613433253 20.36045024743886),252,3942949.59384
Odisha,Odisha,Bileipada,Bileipada,"Tata Township, Bileipada - OSPCB",site_5673,20.5431241,84.6897321,POINT (84.6897321 20.5431241),252,3942949.59384
Odisha,Odisha,Brajrajnagar,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",site_1410,21.8498594,83.9254698,POINT (83.9254698 21.8498594),252,3942949.59384
Odisha,Odisha,Byasanagar,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",site_5942,20.9587602,86.1226688,POINT (86.1226688 20.9587602),252,3942949.59384
Odisha,Odisha,Cuttack,Cuttack,"CDA Area, Cuttack - OSPCB",site_5941,20.4686,85.8792,POINT (85.8792 20.4686),252,3942949.59384
Odisha,Odisha,Keonjhar,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",site_5671,21.5,85.5,POINT (85.5 21.5),252,3942949.59384
Odisha,Odisha,Nayagarh,Nayagarh,"Dabuna, Nayagarh - OSPCB",site_5674,20.23936825,85.0507280001334,POINT (85.0507280001334 20.23936825),252,3942949.59384
Odisha,Odisha,Rairangpur,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",site_5672,22.215745,86.23254623043805,POINT (86.23254623043805 22.215745),252,3942949.59384
Odisha,Odisha,Rourkela,Rourkela,"Raghunathpali, Rourkela - OSPCB",site_5675,22.2309255,84.8678705,POINT (84.8678705 22.2309255),252,3942949.59384
Odisha,Odisha,Rourkela,Rourkela,"Fertilizer Township, Rourkela - OSPCB",site_5687,22.2309255,84.8678705,POINT (84.8678705 22.2309255),252,3942949.59384
Odisha,Odisha,Suakati,Suakati,"OMC Colony, Suakati - OSPCB",site_5676,20.5431241,84.6897321,POINT (84.6897321 20.5431241),252,3942949.59384
Odisha,Odisha,Talcher,Talcher,"Talcher Coalfields,Talcher - OSPCB",site_1408,20.9322302,85.2005822,POINT (85.2005822 20.9322302),252,3942949.59384
Puducherry,Puducherry,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",site_5423,11.9312834,79.8025673,POINT (79.8025673 11.9312834),252,3942949.59384
Punjab,Punjab,Amritsar,Amritsar,"Golden Temple, Amritsar - PPCB",site_256,31.61997865,74.87652807501824,POINT (74.87652807501824 31.61997865),252,3942949.59384
Punjab,Punjab,Bathinda,Bathinda,"Hardev Nagar, Bathinda - PPCB",site_1549,30.17948135,75.04710979185342,POINT (75.04710979185342 30.17948135),252,3942949.59384
Punjab,Punjab,Jalandhar,Jalandhar,"Civil Line, Jalandhar - PPCB",site_1438,31.29223115,75.56788777097373,POINT (75.56788777097373 31.29223115),252,3942949.59384
Punjab,Punjab,Khanna,Khanna,"Kalal Majra, Khanna - PPCB",site_1450,30.771525857134083,76.19940070609228,POINT (76.19940070609228 30.771525857134083),252,3942949.59384
Punjab,Punjab,Ludhiana,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",site_253,30.9040094,75.8004222421504,POINT (75.8004222421504 30.9040094),252,3942949.59384
Punjab,Punjab,Mandi Gobindgarh,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",site_255,30.6693384,76.2974678,POINT (76.2974678 30.6693384),252,3942949.59384
Punjab,Punjab,Patiala,Patiala,"Model Town, Patiala - PPCB",site_1437,30.192163426874554,74.95445271436908,POINT (74.95445271436908 30.192163426874554),252,3942949.59384
Punjab,Punjab,Rupnagar,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",site_1538,31.0917102,76.52897012920695,POINT (76.52897012920695 31.0917102),252,3942949.59384
Rajasthan,Rajasthan,Ajmer,Ajmer,"Civil Lines,  Ajmer - RSPCB",site_1392,26.9096783,75.7812494,POINT (75.7812494 26.9096783),252,3942949.59384
Rajasthan,Rajasthan,Alwar,Alwar,"Moti Doongri, Alwar - RSPCB",site_1390,27.41400485,76.61703869600933,POINT (76.61703869600933 27.41400485),252,3942949.59384
Rajasthan,Rajasthan,Banswara,Banswara,"Rati Talai, Banswara - RSPCB",site_5711,23.49150465,74.35021720129201,POINT (74.35021720129201 23.49150465),252,3942949.59384
Rajasthan,Rajasthan,Baran,Baran,"Bamboliya, Baran - RSPCB",site_5775,24.92081645,76.6821984669639,POINT (76.6821984669639 24.92081645),252,3942949.59384
Rajasthan,Rajasthan,Barmer,Barmer,"Railway Colony, Barmer - RSPCB",site_5714,25.5814853,71.19249222700306,POINT (71.19249222700306 25.5814853),252,3942949.59384
Rajasthan,Rajasthan,Bharatpur,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",site_5695,27.2133909,77.5142492997463,POINT (77.5142492997463 27.2133909),252,3942949.59384
Rajasthan,Rajasthan,Bhilwara,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",site_5770,25.48911765,74.33007256947698,POINT (74.33007256947698 25.48911765),252,3942949.59384
Rajasthan,Rajasthan,Bhiwadi,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",site_5982,28.2039413,76.837441,POINT (76.837441 28.2039413),252,3942949.59384
Rajasthan,Rajasthan,Bhiwadi,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",site_1391,28.2039413,76.837441,POINT (76.837441 28.2039413),252,3942949.59384
Rajasthan,Rajasthan,Bikaner,Bikaner,"MM Ground, Bikaner - RSPCB",site_5696,28.0159286,73.3171367,POINT (73.3171367 28.0159286),252,3942949.59384
Rajasthan,Rajasthan,Bundi,Bundi,"New Colony, Bundi - RSPCB",site_5771,25.4367659,75.736147085863,POINT (75.736147085863 25.4367659),252,3942949.59384
Rajasthan,Rajasthan,Chittorgarh,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",site_5712,24.8924605,74.6212666,POINT (74.6212666 24.8924605),252,3942949.59384
Rajasthan,Rajasthan,Churu,Churu,"Subash Chowk, Churu - RSPCB",site_5699,28.20477805,74.69129960764752,POINT (74.69129960764752 28.20477805),252,3942949.59384
Rajasthan,Rajasthan,Dausa,Dausa,"Khatikan Mohalla, Dausa - RSPCB",site_5713,26.80486585,76.44374569929329,POINT (76.44374569929329 26.80486585),252,3942949.59384
Rajasthan,Rajasthan,Dholpur,Dholpur,"Raja Ganj, Dholpur - RSPCB",site_5700,26.7010642,77.896749,POINT (77.896749 26.7010642),252,3942949.59384
Rajasthan,Rajasthan,Dungarpur,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",site_5850,23.8538893,73.7087177,POINT (73.7087177 23.8538893),252,3942949.59384
Rajasthan,Rajasthan,Hanumangarh,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",site_5715,29.3659533,74.29842896506344,POINT (74.29842896506344 29.3659533),252,3942949.59384
Rajasthan,Rajasthan,Jaipur,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,26.9160258,75.80153943639459,POINT (75.80153943639459 26.9160258),252,3942949.59384
Rajasthan,Rajasthan,Jaipur,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",site_5728,26.9154576,75.8189817,POINT (75.8189817 26.9154576),252,3942949.59384
Rajasthan,Rajasthan,Jaipur,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,26.935445327565127,75.79851659295694,POINT (75.79851659295694 26.935445327565127),252,3942949.59384
Rajasthan,Rajasthan,Jaipur,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",site_5725,26.8756076,75.7509072,POINT (75.7509072 26.8756076),252,3942949.59384
Rajasthan,Rajasthan,Jaipur,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",site_1393,26.8986698,75.8163567,POINT (75.8163567 26.8986698),252,3942949.59384
Rajasthan,Rajasthan,Jaisalmer,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",site_5772,26.9116615,70.9124888,POINT (70.9124888 26.9116615),252,3942949.59384
Rajasthan,Rajasthan,Jalore,Jalore,"Mudtra Sili, Jalore - RSPCB",site_5851,25.27186295,72.43881214602396,POINT (72.43881214602396 25.27186295),252,3942949.59384
Rajasthan,Rajasthan,Jhalawar,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",site_5724,24.3132368,76.52210783164801,POINT (76.52210783164801 24.3132368),252,3942949.59384
Rajasthan,Rajasthan,Jhunjhunu,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",site_5717,28.0810679,75.37924775151512,POINT (75.37924775151512 28.0810679),252,3942949.59384
Rajasthan,Rajasthan,Jodhpur,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",site_5694,26.2967719,73.0351433,POINT (73.0351433 26.2967719),252,3942949.59384
Rajasthan,Rajasthan,Jodhpur,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",site_5726,26.2954437,73.0837877,POINT (73.0837877 26.2954437),252,3942949.59384
Rajasthan,Rajasthan,Jodhpur,Jodhpur,"Collectorate, Jodhpur - RSPCB",site_136,26.2967719,73.0351433,POINT (73.0351433 26.2967719),252,3942949.59384
Rajasthan,Rajasthan,Jodhpur,Jodhpur,"Mandor, Jodhpur - RSPCB",site_5773,26.3507093,73.0420003,POINT (73.0420003 26.3507093),252,3942949.59384
Rajasthan,Rajasthan,Jodhpur,Jodhpur,"Jhalamand, Jodhpur - RSPCB",site_5720,26.2967719,73.0351433,POINT (73.0351433 26.2967719),252,3942949.59384
Rajasthan,Rajasthan,Karauli,Karauli,"Satyawati Vihar, Karauli - RSPCB",site_5723,26.504748824720775,77.02430979045744,POINT (77.02430979045744 26.504748824720775),252,3942949.59384
Rajasthan,Rajasthan,Kota,Kota,"Dhanmandi, Kota - RSPCB",site_5707,25.157328,75.853084,POINT (75.853084 25.157328),252,3942949.59384
Rajasthan,Rajasthan,Kota,Kota,"Shrinath Puram, Kota - RSPCB",site_1394,25.1737019,75.8574194,POINT (75.8574194 25.1737019),252,3942949.59384
Rajasthan,Rajasthan,Kota,Kota,"Nayapura, Kota - RSPCB",site_5701,25.2239827,75.8808529,POINT (75.8808529 25.2239827),252,3942949.59384
Rajasthan,Rajasthan,Nagaur,Nagaur,"Karni Colony, Nagaur - RSPCB",site_5778,26.9873443,73.73890107316704,POINT (73.73890107316704 26.9873443),252,3942949.59384
Rajasthan,Rajasthan,Pali,Pali,"Indira Colony Vistar, Pali - RSPCB",site_1395,25.45522105,73.4193889559074,POINT (73.4193889559074 25.45522105),252,3942949.59384
Rajasthan,Rajasthan,Pratapgarh,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",site_5721,25.75,81.75,POINT (81.75 25.75),252,3942949.59384
Rajasthan,Rajasthan,Rajsamand,Rajsamand,"Dhoinda, Rajsamand - RSPCB",site_5718,25.0393354,73.8780301,POINT (73.8780301 25.0393354),252,3942949.59384
Rajasthan,Rajasthan,Sawai Madhopur,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",site_5716,26.1137182,76.4240637330536,POINT (76.4240637330536 26.1137182),252,3942949.59384
Rajasthan,Rajasthan,Sikar,Sikar,"Radhakishan Pura, Sikar - RSPCB",site_5722,27.6625058,75.02799052644464,POINT (75.02799052644464 27.6625058),252,3942949.59384
Rajasthan,Rajasthan,Sirohi,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",site_5705,24.8114047,72.83002573160249,POINT (72.83002573160249 24.8114047),252,3942949.59384
Rajasthan,Rajasthan,Sri Ganganagar,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",site_5719,29.54807325,73.83389485608284,POINT (73.83389485608284 29.54807325),252,3942949.59384
Rajasthan,Rajasthan,Tonk,Tonk,"Shastri Nagar, Tonk - RSPCB",site_5702,26.882452104249392,75.78120260058495,POINT (75.78120260058495 26.882452104249392),252,3942949.59384
Rajasthan,Rajasthan,Udaipur,Udaipur,"Ashok Nagar, Udaipur - RSPCB",site_1397,24.58637476324529,73.70426348522605,POINT (73.70426348522605 24.58637476324529),252,3942949.59384
Sikkim,Sikkim,Gangtok,Gangtok,"Zero Point GICI, Gangtok - SSPCB",site_5590,27.329046,88.6122673,POINT (88.6122673 27.329046),252,3942949.59384
Tamil Nadu,Tamil Nadu,Ariyalur,Ariyalur,"Keelapalur, Ariyalur - TNPCB",site_5606,10.924721147563533,79.0601392150271,POINT (79.0601392150271 10.924721147563533),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chengalpattu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",site_5605,12.6840886,79.9836371,POINT (79.9836371 12.6840886),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chennai,Chennai,"Perungudi, Chennai - TNPCB",site_5363,12.9710239,80.2418051,POINT (80.2418051 12.9710239),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chennai,Chennai,"Kodungaiyur, Chennai - TNPCB",site_5365,13.1327533,80.2444773,POINT (80.2444773 13.1327533),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chennai,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",site_5618,13.177933,80.3101367,POINT (80.3101367 13.177933),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chennai,Chennai,"Arumbakkam, Chennai - TNPCB",site_5361,13.074371,80.2081312,POINT (80.2081312 13.074371),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chennai,Chennai,"Velachery Res. Area, Chennai - CPCB",site_288,13.0836939,80.270186,POINT (80.270186 13.0836939),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chennai,Chennai,"Manali Village, Chennai - TNPCB",site_5092,13.0836939,80.270186,POINT (80.270186 13.0836939),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chennai,Chennai,"Manali, Chennai - CPCB",site_306,13.141712716908444,80.2487212574313,POINT (80.2487212574313 13.141712716908444),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chennai,Chennai,"Alandur Bus Depot, Chennai - CPCB",site_293,13.0836939,80.270186,POINT (80.270186 13.0836939),252,3942949.59384
Tamil Nadu,Tamil Nadu,Chennai,Chennai,"Royapuram, Chennai - TNPCB",site_5364,13.1042898,80.293612527608,POINT (80.293612527608 13.1042898),252,3942949.59384
Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",site_5623,11.0326883,77.03457728913074,POINT (77.03457728913074 11.0326883),252,3942949.59384
Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",site_5094,11.0018115,76.9628425,POINT (76.9628425 11.0018115),252,3942949.59384
Tamil Nadu,Tamil Nadu,Cuddalore,Cuddalore,"Semmandalam, Cuddalore - TNPCB",site_5611,11.7647483,79.749938,POINT (79.749938 11.7647483),252,3942949.59384
Tamil Nadu,Tamil Nadu,Cuddalore,Cuddalore,"Kudikadu, Cuddalore - TNPCB",site_5621,11.52020705,79.33963564750636,POINT (79.33963564750636 11.52020705),252,3942949.59384
Tamil Nadu,Tamil Nadu,Dindigul,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",site_5608,10.42568965,77.815663999998,POINT (77.815663999998 10.42568965),252,3942949.59384
Tamil Nadu,Tamil Nadu,Gummidipoondi,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",site_5362,13.43088475,80.0821378603473,POINT (80.0821378603473 13.43088475),252,3942949.59384
Tamil Nadu,Tamil Nadu,Hosur,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",site_5612,12.7183361,77.8229481,POINT (77.8229481 12.7183361),252,3942949.59384
Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",site_5619,12.9647163,79.9839686,POINT (79.9839686 12.9647163),252,3942949.59384
Tamil Nadu,Tamil Nadu,Karur,Karur,"Kamadenu Nagar, Karur - TNPCB",site_5627,10.8217671,78.38286541157868,POINT (78.38286541157868 10.8217671),252,3942949.59384
Tamil Nadu,Tamil Nadu,Madurai,Madurai,"Uchapatti, Madurai - TNPCB",site_5614,9.9261153,78.1140983,POINT (78.1140983 9.9261153),252,3942949.59384
Tamil Nadu,Tamil Nadu,Nagapattinam,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",site_5616,10.60262025,79.7619347994777,POINT (79.7619347994777 10.60262025),252,3942949.59384
Tamil Nadu,Tamil Nadu,Ooty,Ooty,"Bombay Castel, Ooty - TNPCB",site_5624,11.4126769,76.7030504,POINT (76.7030504 11.4126769),252,3942949.59384
Tamil Nadu,Tamil Nadu,Palkalaiperur,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",site_5626,10.67566,78.74201488467381,POINT (78.74201488467381 10.67566),252,3942949.59384
Tamil Nadu,Tamil Nadu,Perundurai,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",site_5997,11.2539029,77.6288316,POINT (77.6288316 11.2539029),252,3942949.59384
Tamil Nadu,Tamil Nadu,Pudukottai,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",site_5978,10.3826515,78.8191259,POINT (78.8191259 10.3826515),252,3942949.59384
Tamil Nadu,Tamil Nadu,Ramanathapuram,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",site_5625,9.5205576,78.51846345155016,POINT (78.51846345155016 9.5205576),252,3942949.59384
Tamil Nadu,Tamil Nadu,Ranipet,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",site_5617,12.91862425,79.40819212569048,POINT (79.40819212569048 12.91862425),252,3942949.59384
Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",site_5610,10.65903695,79.20142776213416,POINT (79.20142776213416 10.65903695),252,3942949.59384
Tamil Nadu,Tamil Nadu,Thoothukudi,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",site_5367,8.84570345,77.99381783527917,POINT (77.99381783527917 8.84570345),252,3942949.59384
Tamil Nadu,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",site_5630,10.8071144,78.6880939,POINT (78.6880939 10.8071144),252,3942949.59384
Tamil Nadu,Tamil Nadu,Tirunelveli,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",site_5609,8.7277894,77.6966091,POINT (77.6966091 8.7277894),252,3942949.59384
Tamil Nadu,Tamil Nadu,Tirupur,Tirupur,"Kumaran College, Tirupur - TNPCB",site_5607,11.1671878,77.3472673,POINT (77.3472673 11.1671878),252,3942949.59384
Tamil Nadu,Tamil Nadu,Vellore,Vellore,"Vasanthapuram, Vellore - TNPCB",site_5615,13.093458,79.1332773,POINT (79.1332773 13.093458),252,3942949.59384
Tamil Nadu,Tamil Nadu,Virudhunagar,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",site_5979,9.4926289,77.86318306460637,POINT (77.86318306460637 9.4926289),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"Kokapet, Hyderabad - TSPCB",site_5604,17.4008497,78.3384549,POINT (78.3384549 17.4008497),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",site_5596,17.487375149738362,78.54337025164635,POINT (78.54337025164635 17.487375149738362),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"Somajiguda, Hyderabad - TSPCB",site_5598,17.4255053,78.4585197,POINT (78.4585197 17.4255053),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",site_251,17.360589,78.4740613,POINT (78.4740613 17.360589),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",site_294,17.4569654,78.4434780636594,POINT (78.4434780636594 17.4569654),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",site_275,17.360589,78.4740613,POINT (78.4740613 17.360589),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",site_5599,17.360589,78.4740613,POINT (78.4740613 17.360589),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",site_5602,17.5086345,78.30186850791303,POINT (78.30186850791303 17.5086345),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",site_199,17.360589,78.4740613,POINT (78.4740613 17.360589),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"New Malakpet, Hyderabad - TSPCB",site_5595,17.3688126,78.5131912,POINT (78.5131912 17.3688126),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",site_5600,17.360589,78.4740613,POINT (78.4740613 17.360589),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",site_5597,17.360589,78.4740613,POINT (78.4740613 17.360589),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"Central University, Hyderabad - TSPCB",site_262,17.4534271,78.32674059291753,POINT (78.32674059291753 17.4534271),252,3942949.59384
Telangana,Telangana,Hyderabad,Hyderabad,"Zoo Park, Hyderabad - TSPCB",site_298,17.358965119043365,78.44647812332722,POINT (78.44647812332722 17.358965119043365),252,3942949.59384
Tripura,Tripura,Agartala,Agartala,"Kunjaban, Agartala - Tripura SPCB",site_5377,23.8638223,91.2854433,POINT (91.2854433 23.8638223),252,3942949.59384
Tripura,Tripura,Agartala,Agartala,"Bardowali, Agartala - Tripura SPCB",site_5587,23.8148452,91.2680827,POINT (91.2680827 23.8148452),252,3942949.59384
